index,n_atoms,charge,E_before_hartree,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,max_force_evA,rmsd_A,steps,converged,failure_reason,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
46,101,0,-105.818428181415,-107.827444858556,1260.676998456749,12.481950479769793,40.35776135710121,2.27605323169306,,False,,,,,,,,,,,,,,,
47,16,0,-23.412202264355,-23.500242392938,55.24601478356584,3.452875923972865,3.198540742633918,0.7392068207126927,,True,,,,,,,,,,,,,,,
48,153,0,-135.154439652118,-148.992846554693,8683.731437306013,56.756414622915116,61.13765587723003,1.4572105453393338,,False,,,,,,,,,,,,,,,
49,59,0,-90.051581704108,-90.770773411611,451.29961012575075,7.649145934334759,5.476911403822363,2.9730957387123516,,False,,,,,,,,,,,,,,,
50,16,0,-22.82832411254,-22.962634978899,84.28134110989639,5.267583819368524,5.953244185554305,0.8743890713689607,,True,,,,,,,,,,,,,,,
51,11,0,-18.993441469099,-19.151248917068,99.02566867826647,9.002333516206043,4.400068339480147,0.46925802114048354,,True,,,,,,,,,,,,,,,
52,33,0,-46.756032612437,-46.926201729971,106.78273344554323,3.235840407440704,3.8909446852059513,1.0170506861322395,,True,,,,,,,,,,,,,,,
53,33,0,-37.783835126864,-37.873054848937,55.98622087408669,1.6965521476995966,9.384781014098472,0.7656099586528536,,True,,,,,,,,,,,,,,,
54,14,0,-27.832728162069,-27.867191321332,21.625958943678977,1.544711353119927,2.478263990831925,0.5676039925991773,,True,,,,,,,,,,,,,,,
55,44,0,-55.917096819844,-56.318044971812,251.598763968013,5.71815372654575,11.35642507013777,2.498631415909946,,True,,,,,,,,,,,,,,,
56,11,0,-18.351403156343,-18.384966447776,21.061283354949193,1.9146621231771994,2.953698239029101,0.31368874035795274,,True,,,,,,,,,,,,,,,
57,12,0,-21.609879911678,-21.647235424532,23.44093822437033,1.9534115186975276,2.366101122479516,0.5102066806921272,,True,,,,,,,,,,,,,,,
58,109,0,-158.464371588574,-166.107445263548,4796.101142008445,44.00092790833436,145.86218457345933,2.288937578029252,,False,,,,,,,,,,,,,,,
59,104,0,-152.730788945057,-158.153103896582,3402.554003435943,32.716865417653295,191.64950378385493,3.117024532571852,,False,,,,,,,,,,,,,,,
60,166,0,-142.825847983416,,,,48.492787011883216,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
61,12,0,-16.513939825172,-16.542961511186,18.21138292707041,1.517615243922534,4.190662673693742,0.2394990910844093,,True,,,,,,,,,,,,,,,
62,10,0,-9.807861890293,-9.899179246863,57.30250639407345,5.730250639407345,4.806632963940984,0.36314305354049825,,True,,,,,,,,,,,,,,,
63,8,0,-13.95983922657,-14.005342049609,28.55345255358892,3.569181569198615,5.262192880597955,0.5562710882514728,,True,,,,,,,,,,,,,,,
64,13,0,-13.846979169396,-13.861161115659,8.899305640685832,0.6845619723604486,1.3726613234274685,1.1920984019293603,,True,,,,,,,,,,,,,,,
65,105,0,-155.236064435743,-159.150327559283,2456.23719399717,23.392735180925428,63.40336409515054,2.79935948316377,,False,,,,,,,,,,,,,,,
66,118,0,-152.682759502431,-156.901216790212,2647.121914013111,22.433236559433144,37.594797838913976,1.9679377666004771,,False,,,,,,,,,,,,,,,
67,9,0,-23.687256299224,-23.727647695831,25.34598404153222,2.8162204490591356,3.667220477157282,0.4581860259943241,,True,,,,,,,,,,,,,,,
68,110,0,-125.25952522808,-130.380981958756,3213.7626195034213,29.216023813667466,47.83107530894891,1.4934299538856137,,False,,,,,,,,,,,,,,,
69,75,0,-112.345486930881,-114.308373610279,1231.7299878345107,16.42306650446014,23.69004979046011,2.7367929794239685,,False,,,,,,,,,,,,,,,
70,80,0,-124.327740947494,-125.132008832153,504.68571730821867,6.308571466352733,12.184976511716396,2.8147587730067163,,False,,,,,,,,,,,,,,,
71,83,0,-130.662392022282,-135.475589091612,3020.3267615373147,36.389479054666445,350.34148132247,3.093812337810926,,False,,,,,,,,,,,,,,,
72,32,0,-38.744157736578,-38.821745456721,48.68702946068486,1.521469670646402,6.436145940932557,1.668886279110668,,True,,,,,,,,,,,,,,,
73,56,0,-87.816805630404,-88.255136215606,275.0565949858753,4.911724910462058,16.49224598177077,2.69474303510795,,False,,,,,,,,,,,,,,,
74,131,0,-121.281159012542,-132.970370041615,7335.090665066191,55.99305851195565,57.41700542434129,1.4688711748979448,,False,,,,,,,,,,,,,,,
75,20,0,-26.567918437817,-26.659353653912,57.376464362619515,2.868823218130976,3.1198169105599636,1.3981018368173654,,True,,,,,,,,,,,,,,,
76,30,0,-35.405491124838,-35.502169674475,60.6667058358959,2.0222235278631966,2.6765974065969775,1.2021683011076927,,True,,,,,,,,,,,,,,,
77,9,0,-10.710669238014,-10.97968507673,168.80998746732047,18.75666527414672,11.420774001580558,0.49427223618405675,,True,,,,,,,,,,,,,,,
78,80,0,-107.542141488874,-108.927527637101,869.3429332482282,10.866786665602852,12.206321719379467,2.301497052214424,,False,,,,,,,,,,,,,,,
79,73,0,-105.518577038437,-106.858112475167,840.5711773913291,11.51467366289492,29.59883687551962,3.3582233996139035,,False,,,,,,,,,,,,,,,
80,44,0,-61.469736335323,-62.02270693298,346.99428890810304,7.886233838820524,4.562917917038609,2.1003879271236743,,True,,,,,,,,,,,,,,,
81,11,0,-15.60212893158,-15.633113122857,19.442873572501686,1.7675339611365168,5.810518592546526,0.23466600189336273,,True,,,,,,,,,,,,,,,
82,9,0,-13.302541348671,-13.370554460814,42.67887223024933,4.742096914472148,3.841997225751267,0.7569867213463578,,True,,,,,,,,,,,,,,,
83,78,0,-125.63118922705,-127.914772059614,1432.969862241756,18.37140849027892,59.82278656198235,3.0069074684212076,,False,,,,,,,,,,,,,,,
84,71,0,-113.613975257105,,,,20.629767667306872,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
85,23,0,-29.78281629464,-29.869775765787,54.56789200425976,2.3725170436634677,2.783120417392823,0.7131566276850634,,True,,,,,,,,,,,,,,,
86,18,0,-22.365688719234,-22.413734625246,30.149261212475107,1.6749589562486171,3.511639957100688,0.9666905470405047,,True,,,,,,,,,,,,,,,
87,54,0,-71.929793525325,-72.803919653365,548.5224268711969,10.157822719836979,17.80744934084584,2.456048048618198,,False,,,,,,,,,,,,,,,
88,156,0,-191.928300357464,-199.826010429923,4955.887893871598,31.76851214020255,50.45554225394649,1.889302233446833,,False,,,,,,,,,,,,,,,
89,11,0,-17.031135155579,-17.137946959498,67.02541890094113,6.093219900085558,6.604823204062851,0.6262242687320126,,True,,,,,,,,,,,,,,,
90,13,0,-21.345407072125,-21.442782880092,61.104242043842405,4.7003263110648,7.031779184517422,0.896577830612099,,True,,,,,,,,,,,,,,,
91,6,0,-11.350440832376,-11.409044629173,36.77443770618605,6.1290729510310085,6.39615797866061,0.2525180514346561,,True,,,,,,,,,,,,,,,
92,34,0,-46.880977387584,-47.078710393139,124.07933432073489,3.649392185903967,4.692262479854463,1.6132084270305307,,False,,,,,,,,,,,,,,,
93,12,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
94,117,0,-139.143492236461,-141.152407196838,1260.6131702236726,10.77447154037327,17.46264003113256,2.3514117719476477,,False,,,,,,,,,,,,,,,
95,9,0,-12.371423683757,-12.474160271194,64.4681819496299,7.163131327736655,8.575105342920537,0.5609284973989006,,True,,,,,,,,,,,,,,,
96,138,0,-189.119006560618,,,,35.26230304669558,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
97,16,0,-20.413991201211,-20.608461458672,122.0319289802672,7.6269955612667,18.794684969001608,0.5593175227122822,,True,,,,,,,,,,,,,,,
98,44,0,-51.422645539209,-51.77759601813,222.73478834616068,5.062154280594561,5.770827584065576,1.6619985072818892,,True,,,,,,,,,,,,,,,
99,69,0,-88.105667650752,-89.359887915967,787.0350989843445,11.406305782381803,5.304749460152335,3.0260256837620796,,False,,,,,,,,,,,,,,,
100,71,0,-155.942205588712,-157.192070734748,784.3022204388506,11.046510147026064,16.25818521045606,3.2104470829660636,,False,,,,,,,,,,,,,,,
101,86,0,-167.706495023527,-169.739480969541,1275.7179417609243,14.833929555359585,62.805369144122416,3.0116550689128654,,False,,,,,,,,,,,,,,,
102,47,0,-79.464478236937,-80.168744439882,441.93371461043785,9.402844991711444,5.876924370570535,1.834292786366483,,True,,,,,,,,,,,,,,,
103,9,0,-15.206516339523,-15.294225981033,55.038631014202615,6.115403446022513,4.507244114768071,0.4290710418266151,,True,,,,,,,,,,,,,,,
104,45,0,-73.1721289422,-73.779438623237,381.0925785409535,8.468723967576745,5.641017284472866,1.1021570771054194,,True,,,,,,,,,,,,,,,
105,11,0,-17.518959809916,-17.566038574749,29.54237095989592,2.6856700872632655,4.481665672716173,0.42464067470763667,,True,,,,,,,,,,,,,,,
106,55,0,-73.258656458909,-73.872793604388,385.37687716213577,7.006852312038832,4.164629336566374,2.3430892616069237,,False,,,,,,,,,,,,,,,
107,8,0,-12.764369637659,-12.840685093771,47.88867172772718,5.986083965965897,3.1050840837024185,0.32031707449972713,,True,,,,,,,,,,,,,,,
108,53,0,-51.646408198452,,,,39.678461333088876,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
109,27,0,-32.347953076804,-32.411518846516,39.88812272039744,1.4773378785332385,2.750942354439259,0.6113061599455102,,True,,,,,,,,,,,,,,,
110,79,0,-98.688110883615,-99.073456131173,241.80779362784006,3.0608581471878487,6.814277765476045,2.0054570683597444,,False,,,,,,,,,,,,,,,
111,9,0,-16.338320704874,-16.441645078968,64.83702364562548,7.204113738402831,6.506734486273076,0.2843129809252575,,True,,,,,,,,,,,,,,,
112,4,0,-15.134669610986,-15.166754276832,20.1334317905137,5.033357947628425,5.944519157972806,0.3094028741578924,,True,,,,,,,,,,,,,,,
113,7,0,-22.270505527549,-22.317717966487,29.626252727221008,4.232321818174429,8.097949772345439,0.3909688067073668,,True,,,,,,,,,,,,,,,
114,111,0,-176.156069143888,-177.756115194226,1004.0440555243351,9.045441941660677,19.38011291753931,2.9474163834668174,,False,,,,,,,,,,,,,,,
115,104,0,-130.644623660516,-136.90385786925,3927.7287663604366,37.76662275346574,107.22353689440384,1.9619499996925513,,False,,,,,,,,,,,,,,,
116,105,0,-117.828264735759,-120.691497760713,1796.7058496089828,17.11148428199031,51.52168551507792,2.0728716233264444,,False,,,,,,,,,,,,,,,
117,146,0,-149.725005266185,-166.845153551138,10743.055246173135,73.58257017926805,79.76520419880349,1.5065114096269094,,False,,,,,,,,,,,,,,,
118,17,0,-26.272201483608,-26.337419929139,40.92519245436983,2.407364262021755,2.9107885970509773,0.5525143263503276,,True,,,,,,,,,,,,,,,
119,16,0,-26.446138761652,-26.550595704086,65.54772100899777,4.0967325630623606,6.413385970427201,0.5637423923913151,,True,,,,,,,,,,,,,,,
120,43,0,-71.031763080209,-71.591999238804,351.5534972310732,8.175662726304028,10.288305301867588,1.5357366822893823,,True,,,,,,,,,,,,,,,
121,22,0,-32.843151857538,-32.956105417314,70.87942888859428,3.2217922222088307,2.1821014662552147,0.6912290412667964,,True,,,,,,,,,,,,,,,
122,19,0,-22.32129890865,-22.61016126988,181.26386837206172,9.540203598529564,6.36775156895473,0.6062175807887918,,True,,,,,,,,,,,,,,,
123,112,0,-151.721081987509,-158.151611901622,4035.218444352086,36.02873611028648,155.24657300038123,3.1818011326751154,,False,,,,,,,,,,,,,,,
124,47,0,-55.607697985376,-55.955084817049,217.98852803957033,4.638053788075965,3.9700297797199378,1.8278482914863454,,True,,,,,,,,,,,,,,,
125,139,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
126,56,0,-89.072858165686,-90.244000860004,734.9031361643257,13.123270288648673,5.90273824117257,2.28324848627588,,False,,,,,,,,,,,,,,,
127,44,0,-56.185548344627,-56.572796786585,243.00206614481976,5.522774230564085,28.340439316111606,2.037233842324782,,True,,,,,,,,,,,,,,,
128,68,0,-98.424725430629,-99.593553896092,733.4509356326724,10.786043171068712,8.919657621822203,2.6390497323672797,,False,,,,,,,,,,,,,,,
129,15,0,-17.135594471786,-17.282852180155,92.40560713036889,6.16037380869126,3.934634334293847,1.0473554398919542,,True,,,,,,,,,,,,,,,
130,100,0,-152.066582473919,-154.437736365872,1487.9215316621087,14.879215316621087,34.7163591601172,3.513634632561738,,False,,,,,,,,,,,,,,,
131,40,0,-56.868504264052,-57.088568211164,138.0922117125027,3.452305292812567,3.3144650233650315,1.3777715195053373,,True,,,,,,,,,,,,,,,
132,79,0,-119.567528173999,-120.954834498595,870.5478621116553,11.019593191286775,36.96982760050308,2.105616884674539,,False,,,,,,,,,,,,,,,
133,14,0,-20.271339193402,-20.319230455098,30.05222043907629,2.146587174219735,2.544064959280179,0.3624913409691494,,True,,,,,,,,,,,,,,,
134,14,0,-18.775475697045,-18.831614172805,35.2274253988623,2.5162446713473074,2.8948019999043746,0.4783904338221992,,True,,,,,,,,,,,,,,,
135,7,0,-27.803263093899,-27.85068571024,29.758141038836303,4.251163005548043,2.6701885961900285,0.20215439698166499,,True,,,,,,,,,,,,,,,
136,104,0,-145.493843881521,-148.651524667028,1981.4746089726614,19.052640470890974,74.85586696623605,2.7698922069066105,,False,,,,,,,,,,,,,,,
137,6,0,-17.275563052441,-17.325965648761,31.628106708176613,5.271351118029435,6.1451946475931365,0.1859835537691546,,True,,,,,,,,,,,,,,,
138,71,0,-113.283702098993,-114.139254968669,536.867531283556,7.561514525120507,7.175280558185005,2.38309190521251,,False,,,,,,,,,,,,,,,
139,141,0,-217.265018975147,-223.186013148089,3715.479939393507,26.350921555982318,35.018435024569186,2.260039477816264,,False,,,,,,,,,,,,,,,
140,13,0,-20.148893478273,-20.191167949466,26.527631184615164,2.0405870142011664,3.074887763030946,0.32611102398682384,,True,,,,,,,,,,,,,,,
141,30,0,-35.835327603679,-36.229138503176,247.120070423682,8.2373356807894,12.677516774810682,0.899380880457078,,True,,,,,,,,,,,,,,,
142,125,0,-108.721128655785,-123.711969298944,9406.89452775245,75.25515622201961,221.91714489459352,1.0712736196397927,,False,,,,,,,,,,,,,,,
143,46,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
144,12,0,-16.438314901842,-16.543143604424,65.78100402394854,5.481750335329045,4.739191578784949,0.5757115881627063,,True,,,,,,,,,,,,,,,
145,114,0,-156.994959484837,-161.241077230424,2664.4791133432855,23.37262380125689,34.6467303896936,2.6773184291779324,,False,,,,,,,,,,,,,,,
146,69,0,-100.345517797231,-101.799576473682,912.4355953166531,13.223704279951495,4.387293116864081,2.8376284065690602,,False,,,,,,,,,,,,,,,
147,14,0,-23.088186441612,-23.137035545672,30.65327559714444,2.189519685510317,4.1262405898093215,0.3211083021359222,,True,,,,,,,,,,,,,,,
148,93,0,-125.374559807921,-126.332330184211,601.0099850989553,6.462472958053283,11.946267154373993,2.719592627567295,,False,,,,,,,,,,,,,,,
149,11,0,-17.403160018608,-17.620529922391,136.40167400001818,12.400152181819834,10.427549130264078,0.6100217535186109,,True,,,,,,,,,,,,,,,
150,6,0,-23.187327191357,-23.199431683739,7.595683648430149,1.2659472747383582,2.0945913301600485,0.09878308383787768,,True,,,,,,,,,,,,,,,
151,5,0,-17.504424469284,-17.542726207445,24.03470356911141,4.806940713822282,3.8579896440517194,0.20782579598457127,,True,,,,,,,,,,,,,,,
152,54,0,-69.292463582804,-69.900145367089,381.3260768544015,7.06159401582225,18.110407135927304,2.483534136722579,,False,,,,,,,,,,,,,,,
153,5,0,-9.696455593788,-9.726628528588,18.933802447287892,3.7867604894575786,5.159435047958323,0.16715370024982004,,True,,,,,,,,,,,,,,,
154,50,0,-84.0401846167,-85.643866279552,1006.3254368208944,20.12650873641789,110.41817929062927,2.633569517950629,,True,,,,,,,,,,,,,,,
155,14,0,-22.161615829476,-22.312429417842,94.63695551711906,6.759782536937076,7.44878076862816,0.41583393004216174,,True,,,,,,,,,,,,,,,
156,52,0,-92.082430919433,-93.171072408523,683.1328482621412,13.137170158887331,5.438230799707604,2.0210232125417082,,True,,,,,,,,,,,,,,,
